,name,tempo,time_signature,track,pitch,mel_int,length,measure,beat_position,chord,root,root_distance,key,mode,key_distance,chord_function
0,15christ.mid,80,4,0,69,0,1.0,1,4.0,1,50,7,2,1,7,0
1,15christ.mid,80,4,0,68,-1,1.0,2,1.0,32,68,0,9,1,11,11
2,15christ.mid,80,4,0,69,1,0.5,2,2.0,1,69,0,9,1,0,0
3,15christ.mid,80,4,0,71,2,0.5,2,2.5,2,68,3,9,1,2,11
4,15christ.mid,80,4,0,72,1,1.0,2,3.0,1,45,3,9,1,3,0
5,15christ.mid,80,4,0,74,2,1.0,2,4.0,12,71,3,9,1,5,2
6,15christ.mid,80,4,0,72,-2,1.0,3,1.0,1,57,3,2,1,10,7
7,15christ.mid,80,4,0,71,-1,1.0,3,2.0,12,71,0,2,1,9,9
8,15christ.mid,80,4,0,69,-2,1.0,3,3.0,0,45,0,2,1,7,7
9,15christ.mid,80,4,0,69,0,1.0,3,4.0,0,57,0,2,1,7,7
10,15christ.mid,80,4,0,65,-4,1.0,4,1.0,1,50,3,2,1,3,0
11,15christ.mid,80,4,0,67,2,1.0,4,2.0,32,61,6,2,1,5,11
12,15christ.mid,80,4,0,69,2,1.0,4,3.0,0,57,0,2,1,7,7
13,15christ.mid,80,4,0,67,-2,0.5,4,4.0,1,64,3,2,1,5,2
14,15christ.mid,80,4,0,65,-2,0.5,4,4.5,1,50,3,2,1,3,0
15,15christ.mid,80,4,0,64,-1,0.5,5,1.0,0,57,7,2,1,2,7
16,15christ.mid,80,4,0,62,-2,0.5,5,1.5,1,62,0,2,1,0,0
17,15christ.mid,80,4,0,64,2,1.0,5,2.0,1,64,0,2,1,2,2
18,15christ.mid,80,4,0,62,-2,1.0,5,3.0,1,50,0,2,1,0,0
19,15christ.mid,80,4,0,69,7,1.0,5,4.0,1,50,7,2,1,7,0
20,15christ.mid,80,4,0,68,-1,1.0,6,1.0,32,68,0,9,1,11,11
21,15christ.mid,80,4,0,69,1,0.5,6,2.0,1,69,0,9,1,0,0
22,15christ.mid,80,4,0,71,2,0.5,6,2.5,2,68,3,9,1,2,11
23,15christ.mid,80,4,0,72,1,1.0,6,3.0,1,45,3,9,1,3,0
24,15christ.mid,80,4,0,74,2,1.0,6,4.0,12,71,3,9,1,5,2
25,15christ.mid,80,4,0,72,-2,1.0,7,1.0,1,57,3,2,1,10,7
26,15christ.mid,80,4,0,71,-1,1.0,7,2.0,12,71,0,2,1,9,9
27,15christ.mid,80,4,0,69,-2,1.0,7,3.0,0,45,0,2,1,7,7
28,15christ.mid,80,4,0,69,0,1.0,7,4.0,0,57,0,2,1,7,7
29,15christ.mid,80,4,0,65,-4,1.0,8,1.0,1,50,3,2,1,3,0
30,15christ.mid,80,4,0,67,2,1.0,8,2.0,32,61,6,2,1,5,11
31,15christ.mid,80,4,0,69,2,1.0,8,3.0,0,57,0,2,1,7,7
32,15christ.mid,80,4,0,67,-2,0.5,8,4.0,1,64,3,2,1,5,2
33,15christ.mid,80,4,0,65,-2,0.5,8,4.5,1,50,3,2,1,3,0
34,15christ.mid,80,4,0,64,-1,0.5,9,1.0,0,57,7,2,1,2,7
35,15christ.mid,80,4,0,62,-2,0.5,9,1.5,1,62,0,2,1,0,0
36,15christ.mid,80,4,0,64,2,1.0,9,2.0,1,64,0,2,1,2,2
37,15christ.mid,80,4,0,62,-2,1.0,9,3.0,1,50,0,2,1,0,0
38,15christ.mid,80,4,0,62,0,0.5,10,1.0,1,50,0,2,1,0,0
39,15christ.mid,80,4,0,64,2,0.5,10,1.5,1,64,0,2,1,2,2
40,15christ.mid,80,4,0,65,1,1.0,10,2.0,1,50,3,2,1,3,0
41,15christ.mid,80,4,0,67,2,1.0,10,3.0,1,55,0,2,1,5,5
42,15christ.mid,80,4,0,62,-5,0.5,10,4.0,1,43,7,2,1,0,5
43,15christ.mid,80,4,0,64,2,0.5,10,4.5,10,60,4,2,1,2,10
44,15christ.mid,80,4,0,65,1,1.0,11,1.0,1,50,3,2,1,3,0
45,15christ.mid,80,4,0,67,2,1.0,11,2.0,11,67,0,2,1,5,5
46,15christ.mid,80,4,0,69,2,1.0,11,3.0,0,41,4,2,1,7,3
47,15christ.mid,80,4,0,69,0,1.0,11,4.0,0,53,4,2,1,7,3
48,15christ.mid,80,4,0,74,5,1.0,12,1.0,1,50,0,2,1,0,0
49,15christ.mid,80,4,0,73,-1,1.0,12,2.0,32,73,0,2,1,11,11
50,15christ.mid,80,4,0,74,1,1.0,12,3.0,0,62,0,2,1,0,0
51,15christ.mid,80,4,0,76,2,0.5,12,4.0,0,64,0,2,1,2,2
52,15christ.mid,80,4,0,74,-2,0.5,12,4.5,10,64,10,2,1,0,2
53,15christ.mid,80,4,0,72,-2,1.0,13,1.0,1,57,3,2,1,10,7
54,15christ.mid,80,4,0,71,-1,1.0,13,2.0,12,71,0,2,1,9,9
55,15christ.mid,80,4,0,69,-2,1.0,13,3.0,1,45,0,2,1,7,7
56,15christ.mid,80,4,0,71,2,1.0,13,4.0,2,71,0,2,1,9,9
57,15christ.mid,80,4,0,72,1,1.0,14,1.0,4,65,7,2,1,10,3
58,15christ.mid,80,4,0,69,-3,0.5,14,2.0,0,41,4,2,1,7,3
59,15christ.mid,80,4,0,70,1,0.5,14,2.5,1,43,3,2,1,8,5
60,15christ.mid,80,4,0,72,2,1.0,14,3.0,0,65,7,2,1,10,3
61,15christ.mid,80,4,0,67,-5,1.0,14,4.0,0,48,7,2,1,5,10
62,15christ.mid,80,4,0,65,-2,1.0,15,1.0,23,65,0,2,1,3,3
63,15christ.mid,80,4,0,64,-1,1.0,15,2.0,32,61,3,2,1,2,11
64,15christ.mid,80,4,0,62,-2,2.0,15,3.0,0,46,4,2,1,0,8
65,15christ.mid,80,4,0,69,7,1.0,16,1.0,0,62,7,2,1,7,0
66,15christ.mid,80,4,0,67,-2,1.0,16,2.0,1,43,0,2,1,5,5
67,15christ.mid,80,4,0,65,-2,1.0,16,3.0,3,65,0,2,1,3,3
68,15christ.mid,80,4,0,64,-1,1.0,16,4.0,1,64,0,2,1,2,2
69,15christ.mid,80,4,0,62,-2,4.0,17,1.0,4,55,7,2,1,0,5
70,15christ.mid,80,4,1,65,0,1.0,1,4.0,1,50,3,2,1,3,0
71,15christ.mid,80,4,1,65,0,0.5,2,1.0,32,68,9,9,1,8,11
72,15christ.mid,80,4,1,64,-1,1.0,2,1.5,10,64,0,9,1,7,7
73,15christ.mid,80,4,1,68,4,0.5,2,2.5,2,68,0,9,1,11,11
74,15christ.mid,80,4,1,69,1,1.0,2,3.0,1,45,0,9,1,0,0
75,15christ.mid,80,4,1,71,2,1.0,2,4.0,12,71,0,9,1,2,2
76,15christ.mid,80,4,1,71,0,0.5,3,1.0,1,57,2,2,1,9,7
77,15christ.mid,80,4,1,69,-2,1.0,3,1.5,0,53,4,2,1,7,3
78,15christ.mid,80,4,1,68,-1,0.5,3,2.5,0,52,4,2,1,6,2
